ID_REF  VALUE   PLIER
1553297_a_at    2.2553258       1.7408574
1553298_at      1.3856186       1.6808902
1553299_at      0.66555065      0.8962302
1553300_a_at    0.90276235      0.65585434
1553301_a_at    0.74962544      1.2360228
1553303_at      0.7683697       1.159138
1553304_at      1.2773784       1.4036043
1553306_at      0.91389287      1.3266054
1553310_at      0.76173466      1.5176787
1553311_at      0.56210935      0.6960283
1553313_s_at    0.78041804      0.8188876
1553314_a_at    2.0643435       2.180406
1553315_at      1.1756572       1.275926
1553316_at      0.552965        0.9100984
1553317_s_at    0.7714175       0.80530065
1553318_at      0.71727484      1.0284153
1553319_at      0.39809707      0.7202935
1553320_s_at    0.95493174      0.6535882
1553321_a_at    1.0830145       1.1050034
1553322_s_at    1.595326        1.1202675
1553323_a_at    1.2538127       0.94199544
1553325_at      0.62411076      1.0984099
1553326_at      0.4112174       0.93159294
1553327_a_at    0.47564092      1.3808584
1553328_a_at    0.36065027      1.1170465
1553329_at      0.9246378       1.4985672
1553330_at      0.8294905       0.66103417
1553333_at      0.60911554      0.1706908
1553335_x_at    1.474701        1.1583172
1553336_a_at    0.706239        0.5906107
1553338_at      0.8217017       0.50615555
1553340_s_at    0.60079014      1.190916
1553341_at      0.482687        0.18626806
1553344_at      1.0101159       1.7732515
1553346_a_at    0.5821169       0.46486655
1553347_s_at    0.3521413       0.40226647
1553348_a_at    1.0301561       0.94142354
1553349_at      1.2075126       1.0603025
1553350_at      0.8195669       0.66064334
1553351_at      0.5469404       0.49630207
1553352_x_at    0.6340727       1.1222945
1553354_a_at    0.6983293       0.57747537
1553355_at      0.5638074       1.0917729
1553356_at      0.45271817      0.66502804
1553357_at      0.24540085      0.32922536
1553359_at      0.8868023       0.66101897
1553361_x_at    0.4637757       0.8894459
1553362_at      0.50455236      0.38545483
1553363_at      0.69885457      1.122534
1553364_at      0.87659883      0.86518097
1553365_at      0.65955514      1.2086071
1553366_s_at    1.1361495       1.0446086
1553367_a_at    0.56433916      1.024846
1553369_at      0.41644457      1.1264218
1553371_at      0.5196115       0.67574704
1553372_at      1.5177138       1.3162649
1553373_at      0.5282043       0.817401
1553374_at      1.0002427       0.72669405
1553375_at      0.58703536      0.5135497
1553376_a_at    0.9894445       0.9922636
1553378_a_at    0.5700062       0.5598937
1553380_at      0.5101958       0.7585766
1553383_at      0.7289988       0.46869615
1553385_at      0.49298716      1.1128112
1553386_at      0.7672115       1.3036963
1553387_at      1.1777809       1.5865096
1553388_at      0.43195745      1.0130061
1553389_at      0.6636714       1.3198551
1553390_at      1.0475461       1.4175706
1553391_at      0.39862275      0.6662705
1553392_at      0.53049964      0.5905135
1553394_a_at    0.50607663      1.2795315
1553395_a_at    0.5185352       1.3310748
1553396_a_at    1.8814226       1.6615685
1553397_at      0.9733805       0.99857694
1553398_at      0.51502776      1.1495037
1553399_a_at    0.87098664      0.9323454
1553400_a_at    0.62163275      0.7514857
1553401_at      0.81353885      0.6204396
1553402_a_at    0.9855012       0.28246662
1553403_at      0.4483017       1.0607809
1553405_a_at    1.0101504       0.93440753
1553407_at      2.8013933       1.7132612
1553409_at      0.457523        0.9763483
1553410_a_at    0.43350744      0.3562762
1553411_s_at    1.3350018       1.5706428
1553412_at      0.7280226       0.8907658
1553413_at      0.3276512       0.3974315
1553415_at      1.0701736       0.78391886
1553417_at      0.4117605       1.0708826
1553418_a_at    0.44427496      0.663487
1553420_at      0.49408418      0.80939525
1553422_s_at    0.38123336      0.48770782
1553423_a_at    1.002801        0.10683219
1553424_at      0.7580102       1.4910027
1553425_at      1.4418494       1.2308885
1553426_at      0.78313375      1.2305546
1553427_at      0.40020403      0.27867955
1553428_at      0.61027217      0.47094226
1553429_at      0.58857036      0.75463897
1553430_a_at    0.39073592      1.2911861
1553432_s_at    0.9558038       0.8577035
1553433_at      1.5952486       1.8623643
1553434_at      0.5556821       0.6918267
1553435_at      0.48496726      0.80691797
1553436_at      0.77229047      1.0073515
1553437_at      0.6272956       0.9787338
1553438_at      0.5099074       1.2195593
1553439_at      0.7755006       0.66668737
1553440_at      2.0249846       1.5439194
1553441_at      0.8832094       0.29621702
1553442_a_at    0.9207949       0.8729444
1553443_at      0.40797427      1.4025813
1553444_a_at    0.53461605      1.0434172
1553446_at      0.6864495       1.2534835
1553447_at      0.4887304       0.8636593
1553448_at      0.37755653      0.3278139
1553449_at      0.38714305      0.34991282
1553450_s_at    0.72516084      0.7992976
1553451_at      0.5212795       0.8807241
1553452_at      0.3875812       0.55191845
1553453_at      0.60751003      0.99444795
1553454_at      0.53683794      1.0777876
1553456_at      0.49897146      0.9467528
1553457_at      0.92883074      1.3034039
1553458_at      0.5303997       1.0135263
1553459_at      0.38845906      0.6463337
1553460_at      0.4759998       0.61706823
1553461_at      0.465791        1.5670571
1553462_at      0.96463585      1.2637318
1553464_at      0.37085468      0.97776353
1553465_a_at    0.41888544      1.1294398
1553466_at      0.37211534      0.85352415
1553467_at      0.3224426       0.8746234
1553468_at      0.47671828      1.1419588
1553470_at      0.5728071       1.3050416
1553471_at      0.77447754      0.7899658
1553472_at      1.3684466       1.4317818
1553474_at      1.3033835       0.42116857
1553475_at      0.88256866      0.9048245
1553478_at      0.63002145      0.04868466
1553479_at      0.66244435      0.68258536
1553482_at      0.60545194      2.0286582
1553483_at      0.8271946       0.7734495
1553484_at      0.51561064      1.2716887
1553485_at      0.888914        0.76367474
1553486_a_at    0.4532306       1.2472204
1553488_at      0.46860966      1.0456442
1553489_a_at    0.32870296      0.59434724
1553491_at      0.71390224      1.2243162
1553492_a_at    0.41409585      0.7484766
1553493_a_at    1.0802459       0.867412
1553494_at      0.78624666      0.3102903
1553497_at      0.48569924      0.39630428
1553498_at      0.96759737      1.0198026
1553499_s_at    0.94462436      1.0215374
1553500_at      0.74694526      1.571005
1553502_a_at    0.57663125      0.4803721
1553504_at      1.0802363       1.1453838
1553505_at      1.033228        1.3452398
1553506_at      0.45161003      0.8703743
1553507_a_at    0.27150762      0.5185086
1553508_at      0.6792406       0.73986787
1553510_s_at    0.3772897       0.6102786
1553511_at      0.54437983      1.4430553
1553512_at      0.5240385       0.9365115
1553513_at      1.0009308       0.78561556
1553514_a_at    1.1342454       0.89868206
1553515_at      0.9082787       0.5240271
1553517_at      0.46168205      1.0872849
1553518_at      0.6369482       0.83572245
1553519_at      0.9531426       0.30573976
1553521_at      0.70308334      1.2777245
1553523_at      0.5089469       0.25490832
1553524_at      0.99658203      1.0670027
1553525_at      0.41238198      0.80684185
1553526_at      0.54448247      0.8349887
1553527_at      0.52880216      0.81285405
1553528_a_at    0.580198        0.6418569
1553529_at      0.3684852       1.0291145
1553530_a_at    1.0088396       0.93145865
1553531_at      0.5281048       1.5766937
1553532_a_at    0.8549626       0.8897003
1553533_at      0.34126234      0.49095663
1553534_at      0.6444369       0.7102459
1553535_a_at    0.39795753      0.41256598
1553536_at      0.6903429       0.98176754
1553537_at      0.5407995       0.01
1553538_s_at    1.0684141       0.97710085
1553539_at      0.4451855       1.1121069
1553540_a_at    0.8262067       0.91660225
1553541_at      0.36283258      0.815227
1553542_at      2.766198        2.1708658
1553544_at      0.66693234      0.87504184
1553545_at      0.49419683      0.9956613
1553546_at      0.87833697      0.01
1553547_at      1.0084292       1.1313335
1553549_at      0.38380015      0.9105536
1553550_at      0.38532266      0.6630124
1553551_s_at    1.0436229       0.9926277
1553552_at      0.57497084      0.82291174
1553553_at      0.34730518      1.1075127
1553555_at      0.4152685       1.2441097
1553556_at      0.43236482      0.852826
1553558_at      0.35158733      0.73028415
1553559_at      0.35518485      0.79196733
1553560_at      0.44552135      1.1698308
1553561_at      0.38904536      0.9313094
1553562_at      0.5379524       1.2379493
1553564_at      0.602946        0.4956891
1553565_s_at    0.53526425      0.4398296
1553566_at      0.2423979       0.3251089
1553567_s_at    1.1032923       1.0676192
1553568_a_at    0.3719751       0.68779874
1553569_at      0.9968497       0.9618199
1553570_x_at    1.0147845       0.96219844
1553572_a_at    0.63291913      0.9102834
1553573_s_at    0.44720438      0.64249337
1553574_at      0.7058725       1.0778513
1553575_at      0.7852458       0.816403
1553579_a_at    0.45994452      0.52539015
1553581_s_at    1.1636643       1.0248471
1553582_a_at    0.8388445       0.7065651
1553583_a_at    0.8437627       1.0570036
1553584_at      0.70549357      0.7030605
1553585_a_at    0.5280052       0.9042897
1553586_at      0.7603  0.75741595
1553587_a_at    0.81910235      0.7778517
1553588_at      1.0899503       0.9758243
1553589_a_at    0.42173806      0.8525799
1553590_at      0.8492703       0.78864604
1553591_at      0.99490345      1.1194552
1553592_x_at    0.99228936      1.136685
1553593_a_at    0.7806342       1.1521282
1553594_a_at    1.000034        0.95260334
1553599_a_at    1.1925992       1.0396022
1553600_at      1.5391476       1.1588111
1553601_a_at    1.9650823       1.511708
1553602_at      0.4513546       0.66749895
1553603_s_at    0.4328331       0.542134
1553604_at      0.915963        0.50785536
1553605_a_at    0.6574447       0.4183305
1553607_at      1.0018264       0.3510474
1553608_a_at    0.5407996       0.30712768
1553611_s_at    0.59161294      0.6846686
1553612_at      1.37416 1.1538823
1553613_s_at    0.95525897      0.8925327
1553614_a_at    0.57757825      1.196664
1553618_at      0.80151224      0.42862603
1553619_a_at    0.7117521       0.9713303
1553620_at      0.4695823       0.051575042
1553622_a_at    0.55181944      0.98357636
1553623_at      0.41378373      0.8392978
1553625_at      1.3347974       0.50012916
1553626_a_at    0.43448937      0.9438966
1553627_s_at    0.63634825      0.95255274
1553629_a_at    0.43195745      0.1116784
1553630_at      1.0027163       0.9989782
1553633_s_at    0.87052494      0.8818095
1553634_a_at    0.3772008       1.0222532
1553635_s_at    0.87916976      1.0888928
1553636_at      0.41825432      0.46084875
1553637_s_at    0.57129717      0.9160855
1553639_a_at    1.2310011       1.247371
1553640_at      0.9110185       0.940924
1553641_a_at    1.1219122       4.07471
1553642_at      0.8954385       1.0358185
1553644_at      0.98102605      0.8724205
1553645_at      0.96129775      0.39526603
1553646_at      0.832938        0.8254587
1553647_at      0.7363313       0.8273934
1553651_at      0.85415286      0.6540767
1553652_a_at    0.7847658       0.9666604
1553654_at      1.0168265       0.97006273
1553655_at      0.44974083      0.7998343
1553656_at      0.45674735      0.24240538
1553657_at      1.343703        1.1939327
1553658_at      1.0907348       0.55097574
1553660_at      0.97246766      1.394943
1553661_a_at    0.54171777      1.2904347
1553663_a_at    1.0953722       1.1096061
1553666_at      0.7898124       0.74036413
1553668_at      1.0438422       0.8950699
1553670_at      0.5899034       1.173439
1553672_at      0.9190765       1.456983
1553673_at      0.45382908      1.6827414
1553674_at      0.88941664      1.7574682
1553675_at      0.8682266       1.0575728
1553677_a_at    0.86120635      0.7879543
1553678_a_at    0.8279972       0.85105735
1553679_s_at    0.453025        0.5257374
1553681_a_at    0.9944915       1.1072302
1553682_at      0.4015985       0.58017606
1553683_s_at    0.67402446      0.7855454
1553684_at      1.4403905       1.3081207
1553685_s_at    0.5416221       0.6166618
1553686_at      0.62047386      1.0787432
1553688_at      0.91489416      0.95185894
1553689_s_at    0.6354634       0.66840684
1553690_at      0.37883997      1.5625352
1553691_at      0.7806693       0.24054469
1553693_s_at    1.429211        1.364673
1553694_a_at    1.556196        1.3248999
1553695_a_at    0.8288065       0.9095312
1553696_s_at    0.82004684      0.6674464
1553697_at      0.34526676      0.40197963
1553698_a_at    0.289957        0.27131888
1553701_a_at    0.9471805       0.49706784
1553702_at      0.8860882       0.63143617
1553703_at      1.37183 1.1954035
1553704_x_at    1.2090759       1.200011
1553705_a_at    0.22723539      0.44541153
1553706_at      0.8600655       1.8342459
1553708_at      0.4184119       0.95870477
1553709_a_at    1.1930103       1.1220331
1553710_at      0.78482884      0.77268195
1553711_a_at    0.6355945       0.6849933
1553713_a_at    0.41054657      0.52102345
1553715_s_at    0.92713153      0.8103527
1553717_at      0.56174463      0.90097904
1553718_at      1.2785907       1.061803
1553719_s_at    1.0510964       0.99171823
1553720_a_at    1.356334        1.3111541
1553721_at      0.8332525       0.78466016
